codigo_dane,municipio,departamento,mes,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,et0_fao_evapotranspiration,wind_speed_10m_max,shortwave_radiation_sum
17873,Villamaria,Caldas,2023-08-01,16.751612903225805,10.6,23.5,697.1,113.42,8.535483870967743,632.27
17873,Villamaria,Caldas,2023-09-01,16.966666666666665,11.7,24.7,574.9,117.35,8.646666666666667,648.8
17873,Villamaria,Caldas,2023-10-01,16.967741935483872,12.3,22.6,481.0,91.97,6.690322580645161,506.27
17873,Villamaria,Caldas,2023-11-01,16.643333333333334,11.4,23.2,734.2,92.26,7.073333333333333,520.45
17873,Villamaria,Caldas,2023-12-01,16.938709677419357,10.4,23.3,536.8,96.34,6.758064516129032,540.96
17873,Villamaria,Caldas,2024-01-01,17.27741935483871,10.8,25.1,247.9,123.77,7.648387096774194,692.49
17873,Villamaria,Caldas,2024-02-01,17.579310344827586,10.7,24.8,207.1,107.41,7.472413793103448,588.6899999999999
17873,Villamaria,Caldas,2024-03-01,17.793548387096774,12.4,24.7,595.9,119.86,7.590322580645162,652.34
17873,Villamaria,Caldas,2024-04-01,17.373333333333335,11.2,24.8,725.3,97.8,6.713333333333334,532.47
17873,Villamaria,Caldas,2024-05-01,17.216129032258067,13.1,23.3,1133.4,89.57000000000001,6.66774193548387,492.46
17873,Villamaria,Caldas,2024-06-01,16.566666666666666,12.3,23.5,1170.2,89.27,6.42,504.13
17873,Villamaria,Caldas,2024-07-01,16.73548387096774,11.9,23.6,957.1,105.91,6.922580645161291,597.06
17873,Villamaria,Caldas,2024-08-01,16.538709677419355,11.6,22.9,835.3,116.38,7.619354838709677,658.21
17873,Villamaria,Caldas,2024-09-01,17.27,11.7,23.8,403.4,117.68,7.466666666666667,646.88
17873,Villamaria,Caldas,2024-10-01,16.67096774193548,12.1,22.4,676.9,102.99000000000001,7.370967741935484,578.5
17873,Villamaria,Caldas,2024-11-01,15.946666666666665,10.6,21.6,540.7,80.65,5.91,455.48
17873,Villamaria,Caldas,2024-12-01,16.10967741935484,10.4,22.8,736.1,95.07,6.438709677419355,541.79
17873,Villamaria,Caldas,2025-01-01,16.119354838709675,9.1,23.6,522.0,110.92999999999999,7.403225806451613,627.43
17873,Villamaria,Caldas,2025-02-01,16.05,10.3,22.4,690.0,76.56,6.2,426.69
17873,Villamaria,Caldas,2025-03-01,16.393548387096775,10.1,23.5,769.8000000000001,99.13,7.216129032258064,549.47
17873,Villamaria,Caldas,2025-04-01,16.82,10.7,24.2,778.3,99.31,6.676666666666667,544.0
17873,Villamaria,Caldas,2025-05-01,16.425806451612903,11.4,23.5,951.5,92.38,7.103225806451612,514.21
17873,Villamaria,Caldas,2025-06-01,16.183333333333334,10.6,23.9,1246.0,97.48,7.626666666666667,553.5699999999999
17873,Villamaria,Caldas,2025-07-01,16.40967741935484,11.2,24.2,953.0,113.9,8.616129032258065,641.88
17873,Villamaria,Caldas,2025-08-01,16.22258064516129,9.2,23.4,807.2,112.03,8.412903225806453,629.66
17873,Villamaria,Caldas,2025-09-01,16.4,10.5,23.4,779.0,108.39,8.586666666666668,607.06
17873,Villamaria,Caldas,2025-10-01,16.335483870967742,11.6,22.8,718.6,96.77,6.645161290322581,542.23
17873,Villamaria,Caldas,2025-11-01,16.323333333333334,10.6,23.4,689.8,92.07,6.886666666666667,518.57
17873,Villamaria,Caldas,2025-12-01,16.329032258064515,9.3,23.5,251.5,104.62,7.106451612903226,588.48
17873,Villamaria,Caldas,2026-01-01,16.2,10.9,21.9,14.7,3.21,10.7,17.88
18001,Florencia,Caqueta,1990-01-01,25.54516129032258,19.2,34.2,127.3,121.24,5.948387096774193,582.85
18001,Florencia,Caqueta,1990-02-01,25.267857142857142,19.5,32.9,89.4,106.64,6.075,522.26
18001,Florencia,Caqueta,1990-03-01,24.635483870967743,20.0,34.5,209.3,109.72,5.616129032258065,541.86
18001,Florencia,Caqueta,1990-04-01,24.503333333333334,19.9,31.1,255.7,101.51,5.683333333333334,501.72
18001,Florencia,Caqueta,1990-05-01,23.58709677419355,18.4,30.1,243.3,89.57,6.032258064516129,447.83
18001,Florencia,Caqueta,1990-06-01,22.793333333333333,18.8,29.7,219.7,70.1,5.33,357.37
18001,Florencia,Caqueta,1990-07-01,22.580645161290324,17.8,29.5,291.2,83.92,6.570967741935483,430.73
18001,Florencia,Caqueta,1990-08-01,23.561290322580643,15.9,30.7,99.89999999999999,106.0,6.516129032258065,533.78
18001,Florencia,Caqueta,1990-09-01,23.53666666666667,17.8,32.7,185.5,111.17,6.113333333333333,561.98
18001,Florencia,Caqueta,1990-10-01,24.45483870967742,19.4,30.9,152.9,119.65,5.719354838709678,597.69
18001,Florencia,Caqueta,1990-11-01,23.959999999999997,19.1,29.8,224.4,104.22,4.963333333333334,526.87
18001,Florencia,Caqueta,1990-12-01,23.95483870967742,19.0,30.4,193.6,109.25,5.658064516129032,554.09
18001,Florencia,Caqueta,1991-01-01,25.651612903225807,19.4,33.9,35.4,130.61,6.616129032258065,636.28
18001,Florencia,Caqueta,1991-02-01,25.692857142857143,20.1,34.2,133.8,102.88,6.171428571428572,493.15
18001,Florencia,Caqueta,1991-03-01,24.916129032258063,18.7,33.3,212.5,115.67999999999999,6.609677419354839,569.2
18001,Florencia,Caqueta,1991-04-01,23.990000000000002,19.7,32.2,297.1,89.31,5.83,442.51
18001,Florencia,Caqueta,1991-05-01,24.096774193548388,19.1,32.5,241.9,92.7,5.483870967741935,460.82
18001,Florencia,Caqueta,1991-06-01,23.41,19.1,29.5,284.5,76.02,5.72,383.34
18001,Florencia,Caqueta,1991-07-01,22.396774193548385,18.0,29.6,284.8,70.35,5.196774193548387,356.56
18001,Florencia,Caqueta,1991-08-01,23.009677419354837,16.4,29.8,189.9,99.72,6.161290322580645,506.12
18001,Florencia,Caqueta,1991-09-01,23.596666666666668,18.5,29.9,149.7,106.28,5.713333333333334,534.78
18001,Florencia,Caqueta,1991-10-01,23.677419354838708,17.8,31.4,132.9,116.42,5.712903225806452,589.12
18001,Florencia,Caqueta,1991-11-01,23.743333333333332,18.5,29.6,198.6,104.78,5.263333333333334,531.21
18001,Florencia,Caqueta,1991-12-01,24.73548387096774,18.5,31.1,86.8,117.5,6.196774193548387,585.71
18001,Florencia,Caqueta,1992-01-01,25.358064516129033,18.5,33.4,44.6,126.77,6.432258064516129,614.46
18001,Florencia,Caqueta,1992-02-01,26.43793103448276,19.1,34.8,148.3,115.38,7.06551724137931,540.28
18001,Florencia,Caqueta,1992-03-01,25.048387096774192,19.6,34.0,201.3,111.36,5.851612903225806,541.17
18001,Florencia,Caqueta,1992-04-01,24.566666666666666,19.4,31.6,228.9,102.54,5.506666666666666,506.39
18001,Florencia,Caqueta,1992-05-01,24.83225806451613,19.9,31.2,136.7,105.24,5.774193548387097,517.28
18001,Florencia,Caqueta,1992-06-01,23.44333333333333,18.2,29.8,134.3,88.08,5.239999999999999,445.90999999999997
18001,Florencia,Caqueta,1992-07-01,22.154838709677417,17.6,28.9,370.3,74.36,5.641935483870968,382.76
18001,Florencia,Caqueta,1992-08-01,23.10967741935484,18.1,29.5,200.1,99.8,5.609677419354839,506.45
18001,Florencia,Caqueta,1992-09-01,23.623333333333335,18.6,29.9,173.1,112.88,5.466666666666667,572.57
18001,Florencia,Caqueta,1992-10-01,24.12258064516129,18.1,30.4,89.89999999999999,122.95,5.551612903225807,617.41
18001,Florencia,Caqueta,1992-11-01,23.793333333333333,18.7,30.7,203.9,102.38,5.516666666666667,520.17
18001,Florencia,Caqueta,1992-12-01,24.083870967741937,19.2,29.8,183.4,106.94,5.541935483870968,540.98
18001,Florencia,Caqueta,1993-01-01,24.14516129032258,18.4,31.0,143.7,115.21,6.051612903225807,579.56
18001,Florencia,Caqueta,1993-02-01,24.349999999999998,19.6,31.7,120.8,102.98,5.971428571428571,510.93
18001,Florencia,Caqueta,1993-03-01,23.561290322580643,18.4,30.1,353.7,98.9,5.470967741935484,497.13
18001,Florencia,Caqueta,1993-04-01,23.89,19.2,30.3,259.8,95.53999999999999,6.033333333333333,477.37
18001,Florencia,Caqueta,1993-05-01,24.141935483870967,19.3,30.9,242.1,95.9,6.038709677419354,477.56
18001,Florencia,Caqueta,1993-06-01,22.983333333333334,18.6,29.5,211.4,75.35,5.239999999999999,380.83
18001,Florencia,Caqueta,1993-07-01,22.76451612903226,16.0,29.8,243.3,89.13,5.835483870967742,455.68
18001,Florencia,Caqueta,1993-08-01,22.95483870967742,18.2,29.9,160.79999999999998,97.11,5.729032258064516,491.43
18001,Florencia,Caqueta,1993-09-01,23.793333333333333,18.6,30.9,155.1,111.42,6.166666666666667,562.02
18001,Florencia,Caqueta,1993-10-01,23.91290322580645,17.8,29.9,158.8,114.09,5.706451612903226,576.76
18001,Florencia,Caqueta,1993-11-01,23.763333333333332,18.6,30.7,260.4,100.39,5.83,509.07
18001,Florencia,Caqueta,1993-12-01,24.370967741935484,16.8,31.8,75.7,122.61,6.04516129032258,614.56
18001,Florencia,Caqueta,1994-01-01,25.516129032258064,17.2,33.0,62.1,127.34,6.816129032258065,616.63
18001,Florencia,Caqueta,1994-02-01,24.207142857142856,18.9,31.2,165.6,98.28999999999999,6.05,488.88
18001,Florencia,Caqueta,1994-03-01,23.93548387096774,18.7,30.5,256.7,107.55,5.529032258064516,537.24
18001,Florencia,Caqueta,1994-04-01,23.84,19.4,33.6,235.2,91.52,5.67,455.98
18001,Florencia,Caqueta,1994-05-01,23.719354838709677,19.1,29.8,261.3,90.77,5.651612903225806,455.53000000000003
18001,Florencia,Caqueta,1994-06-01,22.773333333333333,18.1,29.1,240.2,76.42,5.66,389.04
18001,Florencia,Caqueta,1994-07-01,22.316129032258065,15.9,29.3,332.09999999999997,78.61,5.961290322580646,403.48
18001,Florencia,Caqueta,1994-08-01,23.483870967741936,16.8,30.0,147.0,109.05,6.261290322580645,549.29
18001,Florencia,Caqueta,1994-09-01,24.03666666666667,18.7,30.7,109.0,110.95,6.496666666666667,554.92
18001,Florencia,Caqueta,1994-10-01,23.94516129032258,18.0,31.6,180.4,111.07,5.796774193548386,558.28
18001,Florencia,Caqueta,1994-11-01,24.09333333333333,18.4,31.0,188.2,111.25,5.733333333333333,561.72
18001,Florencia,Caqueta,1994-12-01,24.700000000000003,19.1,32.5,88.4,118.61,6.125806451612903,594.48
18001,Florencia,Caqueta,1995-01-01,25.574193548387097,18.5,34.0,28.6,133.73,6.725806451612903,642.19
18001,Florencia,Caqueta,1995-02-01,26.960714285714285,19.2,36.0,46.7,140.85,7.310714285714285,637.41
18001,Florencia,Caqueta,1995-03-01,24.75483870967742,19.6,33.3,219.4,113.52,5.929032258064517,559.92
18001,Florencia,Caqueta,1995-04-01,24.23,19.5,31.1,253.5,89.73,6.08,443.58
18001,Florencia,Caqueta,1995-05-01,23.94516129032258,19.2,31.2,212.1,92.52,6.358064516129032,461.28000000000003
18001,Florencia,Caqueta,1995-06-01,23.453333333333333,18.5,30.0,234.8,77.69,5.983333333333333,391.08
18001,Florencia,Caqueta,1995-07-01,23.125806451612902,17.7,29.3,138.9,98.57000000000001,5.548387096774194,504.19
18001,Florencia,Caqueta,1995-08-01,24.129032258064516,18.6,31.3,94.0,116.11,6.716129032258064,580.87
18001,Florencia,Caqueta,1995-09-01,24.273333333333333,18.9,31.0,146.9,113.56,6.743333333333333,562.96
18001,Florencia,Caqueta,1995-10-01,24.051612903225806,19.1,36.2,195.1,112.21,5.861290322580645,564.22
18001,Florencia,Caqueta,1995-11-01,24.063333333333333,18.9,30.4,202.7,110.65,5.67,560.46
18001,Florencia,Caqueta,1995-12-01,24.387096774193548,19.4,31.4,137.9,117.02,5.725806451612903,587.91
18001,Florencia,Caqueta,1996-01-01,24.91290322580645,17.5,32.1,73.4,128.16,6.512903225806451,631.79
18001,Florencia,Caqueta,1996-02-01,23.920689655172417,18.5,32.2,178.0,101.38,5.996551724137931,506.47
18001,Florencia,Caqueta,1996-03-01,24.85483870967742,19.2,32.0,180.0,115.78999999999999,6.270967741935484,570.41
18001,Florencia,Caqueta,1996-04-01,24.486666666666668,18.8,32.3,201.1,108.64,6.176666666666667,538.33
18001,Florencia,Caqueta,1996-05-01,23.90967741935484,18.4,31.1,225.2,90.23,6.219354838709678,452.93
18001,Florencia,Caqueta,1996-06-01,22.63,18.1,29.3,352.6,68.23,6.016666666666667,347.11
18001,Florencia,Caqueta,1996-07-01,22.229032258064517,17.6,29.4,179.1,75.52,6.0,389.44
18001,Florencia,Caqueta,1996-08-01,23.580645161290324,17.7,30.9,126.9,111.98,6.380645161290323,568.46
18001,Florencia,Caqueta,1996-09-01,23.946666666666665,18.4,30.8,179.2,112.36,6.006666666666666,564.5
18001,Florencia,Caqueta,1996-10-01,23.94516129032258,18.4,30.1,188.1,115.21000000000001,5.864516129032259,583.11
18001,Florencia,Caqueta,1996-11-01,24.163333333333334,19.2,30.7,172.2,108.09,5.73,545.21
18001,Florencia,Caqueta,1996-12-01,23.91290322580645,18.5,30.5,146.2,114.6,5.480645161290322,581.8199999999999
18001,Florencia,Caqueta,1997-01-01,24.812903225806455,19.1,32.7,119.7,122.06,6.135483870967741,603.49
18001,Florencia,Caqueta,1997-02-01,23.99285714285714,18.0,32.9,247.5,92.57000000000001,5.510714285714286,458.35
18001,Florencia,Caqueta,1997-03-01,25.351612903225806,17.9,34.4,88.6,122.64,6.648387096774194,593.79
18001,Florencia,Caqueta,1997-04-01,24.33,19.1,30.6,230.5,97.75,6.056666666666667,483.21999999999997
18001,Florencia,Caqueta,1997-05-01,23.241935483870968,18.9,30.3,282.8,78.83,6.296774193548388,396.46
18001,Florencia,Caqueta,1997-06-01,23.683333333333334,18.8,29.8,130.8,95.57,5.246666666666667,483.84
18001,Florencia,Caqueta,1997-07-01,23.10967741935484,19.0,29.6,123.3,82.66,5.764516129032257,418.43
18001,Florencia,Caqueta,1997-08-01,22.98709677419355,16.3,29.1,171.6,96.78,6.238709677419355,492.33
18001,Florencia,Caqueta,1997-09-01,24.790000000000003,19.3,31.4,77.8,119.67999999999999,5.733333333333333,589.86
18001,Florencia,Caqueta,1997-10-01,25.31935483870968,19.6,32.5,89.7,129.31,5.970967741935484,635.6
18001,Florencia,Caqueta,1997-11-01,24.69333333333333,19.6,31.5,176.6,108.14,5.683333333333334,539.93
18001,Florencia,Caqueta,1997-12-01,25.258064516129032,19.4,32.3,52.9,124.25,5.967741935483871,613.07
18001,Florencia,Caqueta,1998-01-01,25.638709677419353,20.1,34.0,45.5,122.86,6.083870967741936,595.29
18001,Florencia,Caqueta,1998-02-01,26.010714285714283,20.7,32.9,191.5,110.4,6.3428571428571425,534.08
18001,Florencia,Caqueta,1998-03-01,25.703225806451613,21.0,32.7,165.6,114.11,5.796774193548386,555.24
18001,Florencia,Caqueta,1998-04-01,25.206666666666667,20.3,33.6,267.8,99.9,5.8133333333333335,490.04
18001,Florencia,Caqueta,1998-05-01,24.248387096774195,18.3,30.4,305.2,85.17,6.7,418.78000000000003
18001,Florencia,Caqueta,1998-06-01,23.016666666666666,18.2,29.6,322.9,70.6,5.823333333333333,357.17
18001,Florencia,Caqueta,1998-07-01,23.438709677419357,18.1,29.6,157.1,91.05,5.774193548387097,461.57
18001,Florencia,Caqueta,1998-08-01,24.55483870967742,19.0,31.1,84.3,116.85,6.025806451612904,581.04
18001,Florencia,Caqueta,1998-09-01,24.446666666666665,19.1,31.9,140.6,115.81,6.823333333333334,572.4
18001,Florencia,Caqueta,1998-10-01,24.348387096774193,19.4,30.9,142.6,117.5,5.758064516129032,588.51
18001,Florencia,Caqueta,1998-11-01,24.176666666666666,19.0,30.2,218.6,106.6,5.489999999999999,539.89
18001,Florencia,Caqueta,1998-12-01,24.03548387096774,18.7,32.1,154.6,110.7,5.725806451612903,558.05
18001,Florencia,Caqueta,1999-01-01,24.093548387096774,19.2,31.4,189.6,111.91,5.780645161290322,563.81
18001,Florencia,Caqueta,1999-02-01,23.946428571428573,18.9,30.9,157.0,100.07,5.442857142857143,502.54
18001,Florencia,Caqueta,1999-03-01,24.532258064516128,18.7,32.6,123.4,120.03,6.329032258064516,592.2
18001,Florencia,Caqueta,1999-04-01,23.516666666666666,19.4,29.8,199.5,88.56,7.53,443.8
18001,Florencia,Caqueta,1999-05-01,23.312903225806455,18.1,30.4,187.7,94.37,6.009677419354839,475.6
18001,Florencia,Caqueta,1999-06-01,23.009999999999998,18.1,28.4,196.4,87.0,5.786666666666666,446.69
18001,Florencia,Caqueta,1999-07-01,22.345161290322583,17.3,28.4,207.2,84.95,6.4,441.12
18001,Florencia,Caqueta,1999-08-01,23.083870967741937,16.3,29.9,106.6,101.98,7.590322580645162,512.18
18001,Florencia,Caqueta,1999-09-01,23.81,17.7,30.6,196.8,113.6,5.916666666666667,571.18
18001,Florencia,Caqueta,1999-10-01,23.761290322580646,18.7,30.8,143.1,114.91,6.674193548387097,581.08
18001,Florencia,Caqueta,1999-11-01,23.89333333333333,18.5,32.0,230.9,107.47,6.2,544.28
18001,Florencia,Caqueta,1999-12-01,24.07741935483871,18.7,31.9,179.7,111.23,5.670967741935483,560.48
18001,Florencia,Caqueta,2000-01-01,24.861290322580647,18.3,31.6,94.9,123.1,6.509677419354839,606.43
18001,Florencia,Caqueta,2000-02-01,24.803448275862067,19.0,34.3,139.8,122.65,6.6689655172413795,598.1899999999999
18001,Florencia,Caqueta,2000-03-01,24.616129032258065,18.7,35.0,154.4,125.34,6.577419354838709,613.98
18001,Florencia,Caqueta,2000-04-01,23.936666666666667,18.7,33.4,288.2,93.97,6.003333333333333,466.6
18001,Florencia,Caqueta,2000-05-01,23.348387096774193,17.5,29.7,300.2,84.28,5.490322580645161,422.92
18001,Florencia,Caqueta,2000-06-01,22.88,18.6,30.3,238.2,80.19,5.193333333333333,409.07
18001,Florencia,Caqueta,2000-07-01,22.05806451612903,16.9,28.4,343.7,74.86,5.66774193548387,387.29
18001,Florencia,Caqueta,2000-08-01,23.38064516129032,18.1,30.7,146.2,106.44,6.041935483870968,544.14
18001,Florencia,Caqueta,2000-09-01,23.773333333333333,17.8,30.8,127.1,111.43,6.376666666666667,564.2
18001,Florencia,Caqueta,2000-10-01,23.73548387096774,18.5,29.7,164.7,109.31,5.487096774193549,555.68
18001,Florencia,Caqueta,2000-11-01,24.35,18.1,32.1,154.3,110.77,5.903333333333333,554.75
18001,Florencia,Caqueta,2000-12-01,23.741935483870968,17.7,30.8,156.1,109.7,5.9,557.85
18001,Florencia,Caqueta,2001-01-01,23.687096774193545,17.5,30.8,69.8,125.74,6.183870967741935,636.47
18001,Florencia,Caqueta,2001-02-01,24.7,17.9,32.4,26.6,113.56,6.4678571428571425,552.4399999999999
18001,Florencia,Caqueta,2001-03-01,24.425806451612903,18.2,33.3,140.4,119.28,6.080645161290323,590.81
18001,Florencia,Caqueta,2001-04-01,24.44333333333333,19.2,32.5,234.60000000000002,110.15,6.3133333333333335,545.5
18001,Florencia,Caqueta,2001-05-01,23.719354838709677,18.7,30.2,155.7,95.79,5.829032258064516,483.08
18001,Florencia,Caqueta,2001-06-01,22.040000000000003,16.8,29.1,287.7,69.08,6.056666666666667,351.25
18001,Florencia,Caqueta,2001-07-01,22.683870967741935,17.4,28.7,153.0,89.07,5.32258064516129,459.06
18001,Florencia,Caqueta,2001-08-01,23.20967741935484,17.6,29.8,59.5,97.85,6.170967741935484,489.76
18001,Florencia,Caqueta,2001-09-01,23.633333333333333,17.7,30.4,138.1,112.67,5.506666666666666,568.21
18001,Florencia,Caqueta,2001-10-01,24.364516129032257,19.1,35.8,151.6,120.14,5.825806451612903,602.78
18001,Florencia,Caqueta,2001-11-01,23.956666666666667,18.7,30.1,197.0,105.95,5.58,535.9
18001,Florencia,Caqueta,2001-12-01,23.92258064516129,19.0,30.6,206.8,101.24,5.02258064516129,512.4499999999999
18001,Florencia,Caqueta,2002-01-01,25.041935483870965,17.8,32.1,44.099999999999994,128.45,6.351612903225806,630.34
18001,Florencia,Caqueta,2002-02-01,25.467857142857145,18.9,33.2,44.5,117.97,6.453571428571428,571.28
18001,Florencia,Caqueta,2002-03-01,24.86774193548387,19.5,33.0,116.3,116.88,6.15483870967742,571.15
18001,Florencia,Caqueta,2002-04-01,24.206666666666667,19.0,32.6,203.1,101.73,5.613333333333333,505.11
18001,Florencia,Caqueta,2002-05-01,23.812903225806455,19.1,30.8,251.6,90.24,5.34516129032258,451.06
18001,Florencia,Caqueta,2002-06-01,22.633333333333333,17.5,29.8,272.2,71.77,5.63,356.31
18001,Florencia,Caqueta,2002-07-01,22.69677419354839,18.2,29.1,174.2,75.44,6.032258064516129,388.01
18001,Florencia,Caqueta,2002-08-01,23.6,18.5,30.0,55.0,102.63,6.135483870967741,514.07
18001,Florencia,Caqueta,2002-09-01,24.07,18.8,31.5,89.7,117.22,5.953333333333333,584.59
18001,Florencia,Caqueta,2002-10-01,24.26451612903226,18.9,33.6,108.2,116.45,5.496774193548387,579.66
18001,Florencia,Caqueta,2002-11-01,23.81,18.6,29.8,153.6,108.33,5.053333333333333,550.03
18001,Florencia,Caqueta,2002-12-01,24.593548387096774,18.0,31.4,79.7,118.67,5.783870967741936,593.08
18001,Florencia,Caqueta,2003-01-01,25.94193548387097,20.0,34.3,22.5,131.71,6.367741935483871,629.68
18001,Florencia,Caqueta,2003-02-01,25.521428571428572,20.3,34.7,70.6,108.7,6.317857142857143,524.18
18001,Florencia,Caqueta,2003-03-01,24.44516129032258,19.9,31.0,207.5,109.1,5.72258064516129,542.13
18001,Florencia,Caqueta,2003-04-01,24.386666666666667,19.5,30.9,168.8,98.28,6.346666666666667,489.55
18001,Florencia,Caqueta,2003-05-01,23.48709677419355,18.4,29.9,172.29999999999998,81.46,5.480645161290322,406.46
18001,Florencia,Caqueta,2003-06-01,23.529999999999998,18.6,29.2,116.10000000000001,90.44,5.8533333333333335,458.76
18001,Florencia,Caqueta,2003-07-01,22.541935483870965,18.2,29.2,178.1,74.4,6.145161290322581,377.85
18001,Florencia,Caqueta,2003-08-01,23.09032258064516,18.1,29.2,188.2,94.01,6.622580645161291,477.78
18001,Florencia,Caqueta,2003-09-01,23.69,17.9,31.0,144.0,107.53999999999999,6.6033333333333335,539.48
18001,Florencia,Caqueta,2003-10-01,24.103225806451615,19.1,31.5,308.2,107.76,5.941935483870967,540.45
18001,Florencia,Caqueta,2003-11-01,24.16,18.8,30.7,154.4,112.43,5.6,568.47
18001,Florencia,Caqueta,2003-12-01,24.003225806451614,19.1,30.7,134.8,105.76,5.741935483870968,533.27
18001,Florencia,Caqueta,2004-01-01,25.370967741935484,18.4,34.2,48.4,130.39,6.480645161290322,633.96
18001,Florencia,Caqueta,2004-02-01,26.46206896551724,19.2,34.7,88.3,132.77,6.80344827586207,617.75
18001,Florencia,Caqueta,2004-03-01,24.967741935483872,19.6,32.4,131.6,119.72,6.16774193548387,587.76
18001,Florencia,Caqueta,2004-04-01,24.763333333333332,19.8,32.2,144.9,108.25,5.796666666666667,532.94
18001,Florencia,Caqueta,2004-05-01,23.541935483870965,19.6,30.4,306.9,83.0,6.203225806451614,416.23
18001,Florencia,Caqueta,2004-06-01,22.666666666666668,18.1,28.5,159.60000000000002,76.23,5.933333333333334,389.25
18001,Florencia,Caqueta,2004-07-01,22.85483870967742,17.6,29.7,149.2,94.28,5.583870967741936,486.08
18001,Florencia,Caqueta,2004-08-01,23.174193548387095,17.5,30.3,151.4,104.2,6.461290322580646,527.03
18001,Florencia,Caqueta,2004-09-01,24.043333333333333,18.3,30.5,100.2,117.98,7.266666666666667,590.35
18001,Florencia,Caqueta,2004-10-01,24.480645161290322,18.6,32.0,113.5,119.03,6.429032258064517,589.06
18001,Florencia,Caqueta,2004-11-01,24.006666666666668,18.1,30.5,216.9,103.16,5.516666666666667,519.74
18001,Florencia,Caqueta,2004-12-01,24.47741935483871,19.0,32.2,117.7,115.12,5.77741935483871,577.18
18001,Florencia,Caqueta,2005-01-01,25.561290322580643,19.7,33.3,93.1,123.51,5.496774193548387,604.46
18001,Florencia,Caqueta,2005-02-01,25.65357142857143,19.2,33.8,77.8,111.85,6.082142857142857,541.14
18001,Florencia,Caqueta,2005-03-01,25.583870967741937,19.6,33.6,131.2,128.07,6.206451612903226,621.81
18001,Florencia,Caqueta,2005-04-01,24.64333333333333,19.8,32.0,286.5,99.42,6.010000000000001,487.09
18001,Florencia,Caqueta,2005-05-01,24.219354838709677,18.9,31.9,222.4,99.91,6.087096774193548,496.37
18001,Florencia,Caqueta,2005-06-01,23.46333333333333,18.8,29.7,129.9,84.78,5.96,427.85
18001,Florencia,Caqueta,2005-07-01,22.838709677419356,16.0,30.4,223.4,85.97,6.174193548387097,434.43
18001,Florencia,Caqueta,2005-08-01,23.98709677419355,18.7,32.0,59.199999999999996,105.76,6.145161290322581,522.25
18001,Florencia,Caqueta,2005-09-01,24.39,19.2,33.0,83.7,116.35,6.406666666666666,575.45
18001,Florencia,Caqueta,2005-10-01,24.606451612903225,19.2,31.8,161.2,120.88,6.074193548387097,601.79
18001,Florencia,Caqueta,2005-11-01,24.566666666666666,19.2,32.9,153.7,110.37,5.743333333333334,551.43
18001,Florencia,Caqueta,2005-12-01,24.812903225806455,19.1,32.9,142.7,122.42,5.880645161290323,609.51
18001,Florencia,Caqueta,2006-01-01,24.661290322580644,18.7,32.6,188.0,118.23,5.683870967741935,586.53
18001,Florencia,Caqueta,2006-02-01,25.535714285714285,19.1,32.9,108.3,118.47,6.353571428571429,574.58
18001,Florencia,Caqueta,2006-03-01,24.687096774193545,19.4,31.6,199.9,118.03,5.622580645161291,582.48
18001,Florencia,Caqueta,2006-04-01,24.246666666666666,19.8,30.7,234.4,96.9,6.153333333333333,480.14
18001,Florencia,Caqueta,2006-05-01,23.325806451612905,18.5,30.7,262.5,85.38,7.835483870967742,424.73
18001,Florencia,Caqueta,2006-06-01,23.083333333333332,17.9,29.3,92.4,84.12,5.706666666666666,425.67
18001,Florencia,Caqueta,2006-07-01,23.203225806451613,18.5,30.4,121.1,82.73,5.674193548387097,409.06
18001,Florencia,Caqueta,2006-08-01,24.138709677419353,18.1,30.7,66.1,114.17,6.577419354838709,564.66
18001,Florencia,Caqueta,2006-09-01,24.573333333333334,18.8,32.2,74.9,124.01,6.453333333333333,610.65
18001,Florencia,Caqueta,2006-10-01,24.741935483870968,19.1,31.7,173.60000000000002,119.82000000000001,6.016129032258065,594.81
18001,Florencia,Caqueta,2006-11-01,24.14333333333333,18.9,30.9,171.2,108.1,5.826666666666667,543.57
18001,Florencia,Caqueta,2006-12-01,24.516129032258064,18.7,33.2,196.8,111.34,5.561290322580645,555.77
18001,Florencia,Caqueta,2007-01-01,25.783870967741933,19.9,33.0,44.9,125.85,6.461290322580646,608.28
18001,Florencia,Caqueta,2007-02-01,27.55,18.2,37.1,7.8999999999999995,144.06,7.664285714285714,641.03
18001,Florencia,Caqueta,2007-03-01,24.86774193548387,19.8,34.3,210.5,111.34,6.061290322580645,543.47
18001,Florencia,Caqueta,2007-04-01,24.56,18.9,31.4,225.3,104.22,6.126666666666667,516.1
18001,Florencia,Caqueta,2007-05-01,23.729032258064517,18.6,30.9,301.1,86.7,6.193548387096774,431.23
18001,Florencia,Caqueta,2007-06-01,22.783333333333335,18.4,31.3,167.1,73.28,5.576666666666667,370.49
18001,Florencia,Caqueta,2007-07-01,23.43548387096774,17.3,30.7,81.6,98.58,5.825806451612903,498.42
18001,Florencia,Caqueta,2007-08-01,23.932258064516127,18.8,31.7,75.4,110.4,6.406451612903226,549.8
18001,Florencia,Caqueta,2007-09-01,24.436666666666667,18.7,30.9,73.0,119.84,6.97,591.26
18001,Florencia,Caqueta,2007-10-01,24.248387096774195,18.6,32.4,148.3,117.78,6.248387096774193,586.74
